antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
{'crossbots'},{'cromoconsultoria'},0.04769351055512119,0.024237685691946835,0.0109460516028147,0.22950819672131148,9.469063987308303,0.009790071284434123,1.2664149185700264,0.9391860192352803
{'cromoconsultoria'},{'crossbots'},0.024237685691946835,0.04769351055512119,0.0109460516028147,0.45161290322580644,9.469063987308303,0.009790071284434123,1.736558892517132,0.9166094322344321
{'curitiba_pmc'},{'crossbots'},0.31430805316653637,0.04769351055512119,0.019546520719311962,0.062189054726368154,1.3039311638528668,0.004556066268054168,1.0154567871534252,0.33993158494868864
{'crossbots'},{'curitiba_pmc'},0.04769351055512119,0.31430805316653637,0.019546520719311962,0.4098360655737705,1.3039311638528668,0.004556066268054168,1.1618669099122578,0.2447619047619047
{'crossbots'},{'ej.tera'},0.04769351055512119,0.0218921032056294,0.0109460516028147,0.22950819672131148,10.48360655737705,0.009901940347503212,1.2694591852012045,0.9499178981937603
{'ej.tera'},{'crossbots'},0.0218921032056294,0.04769351055512119,0.0109460516028147,0.5,10.48360655737705,0.009901940347503212,1.9046129788897577,0.9248601119104716
{'crossbots'},{'graduacao_utfpr_curitiba'},0.04769351055512119,0.13604378420641125,0.017982799061767005,0.3770491803278689,2.7715281703410595,0.011494393403759903,1.386877083247603,0.6712001142286
{'graduacao_utfpr_curitiba'},{'crossbots'},0.13604378420641125,0.04769351055512119,0.017982799061767005,0.13218390804597702,2.771528170341059,0.011494393403759903,1.097359795784165,0.7398386779460949
{'crossbots'},{'nasa'},0.04769351055512119,0.1563721657544957,0.014855355746677092,0.3114754098360656,1.9918852459016394,0.007397418208737892,1.2252689973565658,0.5229020827931898
{'nasa'},{'crossbots'},0.1563721657544957,0.04769351055512119,0.014855355746677092,0.095,1.9918852459016394,0.007397418208737892,1.0522723640274905,0.5902638895663626
{'crossbots'},{'netflixbrasil'},0.04769351055512119,0.2799061767005473,0.01563721657544957,0.32786885245901637,1.1713526879750893,0.002287508382538401,1.0713591029577223,0.15361247947454845
{'netflixbrasil'},{'crossbots'},0.2799061767005473,0.04769351055512119,0.01563721657544957,0.055865921787709494,1.1713526879750893,0.002287508382538401,1.0086559858617357,0.20314875135722044
{'crossbots'},{'neymarjr'},0.04769351055512119,0.17279124315871774,0.0109460516028147,0.22950819672131148,1.3282397448260514,0.002705030623391882,1.0736113652620898,0.25950035186488385
{'neymarjr'},{'crossbots'},0.17279124315871774,0.04769351055512119,0.0109460516028147,0.06334841628959276,1.3282397448260514,0.002705030623391882,1.0167136916295567,0.2987442614096678
{'crossbots'},{'oquefazercuritiba'},0.04769351055512119,0.2071931196247068,0.014855355746677092,0.3114754098360656,1.5033096195484072,0.004973588508907651,1.1514576119736402,0.3515685766139487
{'oquefazercuritiba'},{'crossbots'},0.2071931196247068,0.04769351055512119,0.014855355746677092,0.07169811320754718,1.5033096195484072,0.004973588508907651,1.0258586166784263,0.4222983494238556
{'crossbots'},{'pedraolar'},0.04769351055512119,0.10711493354182955,0.010164190774042221,0.21311475409836067,1.989589565633601,0.005055503560553869,1.1347081052905916,0.5222937981558672
{'pedraolar'},{'crossbots'},0.10711493354182955,0.04769351055512119,0.010164190774042221,0.09489051094890512,1.989589565633601,0.005055503560553869,1.052145073015713,0.5570524046881317
{'crossbots'},{'tatawerneck'},0.04769351055512119,0.18060985144644254,0.0109460516028147,0.22950819672131148,1.2707401887729757,0.0023321337464949233,1.06346380982483,0.22372742200328416
{'tatawerneck'},{'crossbots'},0.18060985144644254,0.04769351055512119,0.0109460516028147,0.06060606060606061,1.2707401887729757,0.0023321337464949233,1.0137456177961612,0.26001908396946577
{'crossbots'},{'willsmith'},0.04769351055512119,0.08287724784988272,0.010164190774042221,0.21311475409836067,2.571450665017012,0.006211483878934445,1.1655101641907741,0.6417203486169003
{'willsmith'},{'crossbots'},0.08287724784988272,0.04769351055512119,0.010164190774042221,0.12264150943396226,2.571450665017012,0.006211483878934445,1.0854246008726576,0.6663387763132009
