antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
{'_anvitti'},{'cadut_utfpr'},0.018764659890539485,0.06958561376075059,0.01563721657544957,0.8333333333333333,11.975655430711608,0.01433146619995464,5.582486317435494,0.9340239043824701
{'cadut_utfpr'},{'_anvitti'},0.06958561376075059,0.018764659890539485,0.01563721657544957,0.22471910112359547,11.975655430711608,0.01433146619995464,1.2656513807208984,0.9850420168067227
{'cadut_utfpr'},{'_mmori._'},0.06958561376075059,0.01641907740422205,0.012509773260359656,0.1797752808988764,10.949170679507757,0.011367241681801593,1.199160302890743,0.9766281512605042
{'_mmori._'},{'cadut_utfpr'},0.01641907740422205,0.06958561376075059,0.012509773260359656,0.7619047619047619,10.949170679507757,0.011367241681801593,3.907740422204847,0.923837440381558
{'_psiano'},{'cadut_utfpr'},0.013291634089132134,0.06958561376075059,0.013291634089132134,1.0,14.370786516853931,0.01236672757315656,inf,0.9429477020602219
{'cadut_utfpr'},{'_psiano'},0.06958561376075059,0.013291634089132134,0.013291634089132134,0.19101123595505615,14.370786516853931,0.01236672757315656,1.2196811745287117,1.0
{'cadut_utfpr'},{'abrubrinha'},0.06958561376075059,0.020328381548084442,0.017982799061767005,0.2584269662921348,12.712618841832322,0.016568236154980834,1.3210723339730375,0.9902447935696019
{'abrubrinha'},{'cadut_utfpr'},0.020328381548084442,0.06958561376075059,0.017982799061767005,0.8846153846153846,12.712618841832324,0.016568236154980834,8.063591347406826,0.9404559492001805
{'cadut_utfpr'},{'alice.bael'},0.06958561376075059,0.017200938232994525,0.01563721657544957,0.22471910112359547,13.06435137895812,0.014440278731245884,1.267668355032804,0.9925210084033612
{'alice.bael'},{'cadut_utfpr'},0.017200938232994525,0.06958561376075059,0.01563721657544957,0.9090909090909091,13.064351378958118,0.014440278731245884,10.23455824863174,0.939618138424821
{'cadut_utfpr'},{'am4zzyng'},0.06958561376075059,0.02501954652071931,0.020328381548084442,0.29213483146067415,11.67626404494382,0.018587381047424537,1.3773533390421584,0.9827407886231415
{'am4zzyng'},{'cadut_utfpr'},0.02501954652071931,0.06958561376075059,0.020328381548084442,0.8125,11.676264044943819,0.018587381047424537,4.962210059942664,0.9378199987662699
{'anaaplz'},{'cadut_utfpr'},0.0218921032056294,0.06958561376075059,0.011727912431587178,0.5357142857142857,7.698635634028892,0.01020453699350976,2.003969447284537,0.8895816679989342
{'cadut_utfpr'},{'anaaplz'},0.06958561376075059,0.0218921032056294,0.011727912431587178,0.16853932584269662,7.698635634028892,0.01020453699350976,1.1763730110094457,0.9351820728291317
{'and_schsal'},{'cadut_utfpr'},0.011727912431587178,0.06958561376075059,0.010164190774042221,0.8666666666666667,12.454681647940074,0.00934809678935789,6.978107896794373,0.9306231742940603
{'cadut_utfpr'},{'and_schsal'},0.06958561376075059,0.011727912431587178,0.010164190774042221,0.14606741573033707,12.454681647940074,0.00934809678935789,1.1573186288630097,0.9884938590820943
{'arianagrande'},{'cadut_utfpr'},0.09695074276778734,0.06958561376075059,0.010164190774042221,0.10483870967741936,1.5066147154766218,0.003417813833985087,1.0393818368798822,0.37236097236097226
{'cadut_utfpr'},{'arianagrande'},0.06958561376075059,0.09695074276778734,0.010164190774042221,0.14606741573033707,1.5066147154766218,0.003417813833985087,1.0575182091271964,0.36140917905623776
{'cadut_utfpr'},{'asalgatinha'},0.06958561376075059,0.02111024237685692,0.018764659890539485,0.2696629213483146,12.774032459425719,0.01729569071810769,1.3403259758224575,0.9906512605042016
{'asalgatinha'},{'cadut_utfpr'},0.02111024237685692,0.06958561376075059,0.018764659890539485,0.888888888888889,12.774032459425717,0.01729569071810769,8.37372947615325,0.9415934504792332
{'augustosch_'},{'cadut_utfpr'},0.014073494917904612,0.06958561376075059,0.012509773260359656,0.888888888888889,12.774032459425717,0.01153046047873846,8.37372947615325,0.9348731165741476
{'cadut_utfpr'},{'augustosch_'},0.06958561376075059,0.014073494917904612,0.012509773260359656,0.1797752808988764,12.774032459425719,0.01153046047873846,1.202019985648034,0.9906512605042017
{'azeredk'},{'cadut_utfpr'},0.010164190774042221,0.06958561376075059,0.010164190774042221,1.0,14.370786516853931,0.009456909320649135,inf,0.9399684044233808
{'cadut_utfpr'},{'azeredk'},0.06958561376075059,0.010164190774042221,0.010164190774042221,0.14606741573033707,14.370786516853931,0.009456909320649135,1.1591498292251348,1.0
{'badgalriri'},{'cadut_utfpr'},0.07740422204847537,0.06958561376075059,0.014073494917904612,0.18181818181818182,2.612870275791624,0.00868727461898803,1.1371731387368604,0.6690677966101694
{'cadut_utfpr'},{'badgalriri'},0.06958561376075059,0.07740422204847537,0.014073494917904612,0.20224719101123592,2.612870275791624,0.00868727461898803,1.1564932991223336,0.6634453781512604
{'cadut_utfpr'},{'beyonce'},0.06958561376075059,0.07427677873338545,0.012509773260359656,0.1797752808988764,2.4203429923122415,0.007341178024025562,1.1286214615442287,0.6307247899159664
{'beyonce'},{'cadut_utfpr'},0.07427677873338545,0.06958561376075059,0.012509773260359656,0.16842105263157897,2.4203429923122415,0.007341178024025562,1.118852742945933,0.6339210304054054
{'cadut_utfpr'},{'bia.tanaka'},0.06958561376075059,0.011727912431587178,0.010164190774042221,0.14606741573033707,12.454681647940074,0.00934809678935789,1.1573186288630097,0.9884938590820943
{'bia.tanaka'},{'cadut_utfpr'},0.011727912431587178,0.06958561376075059,0.010164190774042221,0.8666666666666667,12.454681647940074,0.00934809678935789,6.978107896794373,0.9306231742940603
{'cadut_utfpr'},{'biabelz'},0.06958561376075059,0.014855355746677092,0.010164190774042221,0.14606741573033707,9.83264340626848,0.009130471726775401,1.1536562281387597,0.9654815772462829
{'biabelz'},{'cadut_utfpr'},0.014855355746677092,0.06958561376075059,0.010164190774042221,0.6842105263157895,9.83264340626848,0.009130471726775401,2.9463122230909566,0.9118437118437117
{'cadut_utfpr'},{'bianca_gabardo'},0.06958561376075059,0.020328381548084442,0.014073494917904612,0.20224719101123592,9.949006050129643,0.012658932011118439,1.2280390710171898,0.9667600373482725
{'bianca_gabardo'},{'cadut_utfpr'},0.020328381548084442,0.06958561376075059,0.014073494917904612,0.6923076923076923,9.949006050129645,0.012658932011118439,3.0238467552775603,0.918151990777689
{'cadut_utfpr'},{'brunamarquezine'},0.06958561376075059,0.11727912431587177,0.010164190774042221,0.14606741573033707,1.2454681647940076,0.0020032509271989147,1.0337126044195712,0.21182934712346474
{'brunamarquezine'},{'cadut_utfpr'},0.11727912431587177,0.06958561376075059,0.010164190774042221,0.08666666666666667,1.2454681647940073,0.0020032509271989147,1.0187018827437038,0.22327451113987867
{'cadut_utfpr'},{'carvalhopaablo'},0.06958561376075059,0.010164190774042221,0.010164190774042221,0.14606741573033707,14.370786516853931,0.009456909320649135,1.1591498292251348,1.0
{'carvalhopaablo'},{'cadut_utfpr'},0.010164190774042221,0.06958561376075059,0.010164190774042221,1.0,14.370786516853931,0.009456909320649135,inf,0.9399684044233808
{'cecipedroso'},{'cadut_utfpr'},0.013291634089132134,0.06958561376075059,0.010164190774042221,0.7647058823529412,10.989424983476537,0.009239284258066647,3.954261141516811,0.9212483237839815
{'cadut_utfpr'},{'cecipedroso'},0.06958561376075059,0.013291634089132134,0.010164190774042221,0.14606741573033707,10.989424983476537,0.009239284258066647,1.1554874285008847,0.9769877181641887
{'cervejadadodesign'},{'cadut_utfpr'},0.01563721657544957,0.06958561376075059,0.010164190774042221,0.65,9.341011235955056,0.00907606546112978,2.658326817826427,0.9071302010142359
{'cadut_utfpr'},{'cervejadadodesign'},0.06958561376075059,0.01563721657544957,0.010164190774042221,0.14606741573033707,9.341011235955056,0.00907606546112978,1.1527406279576973,0.9597285067873302
{'churrasdedesign'},{'cadut_utfpr'},0.0109460516028147,0.06958561376075059,0.010164190774042221,0.9285714285714286,13.34430176565008,0.009402503055003512,13.025801407349498,0.9352994831255701
{'cadut_utfpr'},{'churrasdedesign'},0.06958561376075059,0.0109460516028147,0.010164190774042221,0.14606741573033707,13.34430176565008,0.009402503055003512,1.1582342290440724,0.994246929541047
{'cadut_utfpr'},{'cine_passeio'},0.06958561376075059,0.09382329945269742,0.017982799061767005,0.2584269662921348,2.75440074906367,0.011454047184292361,1.2219655507380291,0.6845816587504567
{'cine_passeio'},{'cadut_utfpr'},0.09382329945269742,0.06958561376075059,0.017982799061767005,0.19166666666666665,2.75440074906367,0.011454047184292361,1.1510281066877313,0.7028922984581911
{'coisadenerd'},{'cadut_utfpr'},0.10398749022673964,0.06958561376075059,0.0109460516028147,0.10526315789473684,1.5127143701951506,0.0037100182719469674,1.0398749022673963,0.37827225130890046
{'cadut_utfpr'},{'coisadenerd'},0.06958561376075059,0.10398749022673964,0.0109460516028147,0.15730337078651685,1.5127143701951506,0.0037100182719469674,1.0632681782642688,0.36428571428571416
{'coisaspvchapado'},{'cadut_utfpr'},0.07193119624706802,0.06958561376075059,0.010164190774042221,0.14130434782608697,2.0306546165119688,0.005158814334644993,1.0835205510634296,0.5468861382930464
{'cadut_utfpr'},{'coisaspvchapado'},0.06958561376075059,0.07193119624706802,0.010164190774042221,0.14606741573033707,2.0306546165119688,0.005158814334644993,1.0868174149211967,0.5455074337427278
{'comasettosofia'},{'cadut_utfpr'},0.013291634089132134,0.06958561376075059,0.0109460516028147,0.823529411764706,11.834765366820886,0.010021145086839125,5.272348188689082,0.9278356350464115
{'cadut_utfpr'},{'comasettosofia'},0.06958561376075059,0.013291634089132134,0.0109460516028147,0.15730337078651685,11.834765366820886,0.010021145086839125,1.1708939275475632,0.9839735894357743
{'cadut_utfpr'},{'crestadu'},0.06958561376075059,0.017200938232994525,0.013291634089132134,0.19101123595505615,11.104698672114402,0.01209469624492845,1.2148488402397708,0.9780029658922392
{'crestadu'},{'cadut_utfpr'},0.017200938232994525,0.06958561376075059,0.013291634089132134,0.7727272727272728,11.104698672114402,0.01209469624492845,4.0938232994526995,0.9258739295240769
{'curitiba_pmc'},{'cadut_utfpr'},0.31430805316653637,0.06958561376075059,0.028928850664581705,0.09203980099502487,1.3226843311532226,0.007057531875041642,1.0247303651182966,0.3557890844093807
{'cadut_utfpr'},{'curitiba_pmc'},0.06958561376075059,0.31430805316653637,0.028928850664581705,0.41573033707865165,1.3226843311532224,0.007057531875041642,1.1735881397726589,0.2622075857369974
{'curitibacult'},{'cadut_utfpr'},0.1305707584050039,0.06958561376075059,0.014855355746677092,0.11377245508982037,1.63499966359416,0.005769509383858212,1.0498594763645586,0.4467057932601287
{'cadut_utfpr'},{'curitibacult'},0.06958561376075059,0.1305707584050039,0.014855355746677092,0.21348314606741572,1.6349996635941602,0.005769509383858212,1.105417178599352,0.41742591773551524
{'cadut_utfpr'},{'daniolloo'},0.06958561376075059,0.012509773260359656,0.010164190774042221,0.14606741573033707,11.67626404494382,0.009293690523712268,1.1564030286819473,0.9827407886231415
{'daniolloo'},{'cadut_utfpr'},0.012509773260359656,0.06958561376075059,0.010164190774042221,0.8125,11.676264044943819,0.009293690523712268,4.962210059942664,0.9259394603812656
{'dankaoliveira'},{'cadut_utfpr'},0.014073494917904612,0.06958561376075059,0.012509773260359656,0.888888888888889,12.774032459425717,0.01153046047873846,8.37372947615325,0.9348731165741476
{'cadut_utfpr'},{'dankaoliveira'},0.06958561376075059,0.014073494917904612,0.012509773260359656,0.1797752808988764,12.774032459425719,0.01153046047873846,1.202019985648034,0.9906512605042017
{'cadut_utfpr'},{'deborakitzinger'},0.06958561376075059,0.011727912431587178,0.011727912431587178,0.16853932584269662,14.370786516853933,0.010911818446902847,1.1885975107241722,1.0
{'deborakitzinger'},{'cadut_utfpr'},0.011727912431587178,0.06958561376075059,0.011727912431587178,1.0,14.370786516853931,0.010911818446902847,inf,0.9414556962025317
{'dehdeluchi'},{'cadut_utfpr'},0.046129788897576234,0.06958561376075059,0.014073494917904612,0.30508474576271183,4.384307750904589,0.010863525244812912,1.3388889948320906,0.8092440801457195
{'cadut_utfpr'},{'dehdeluchi'},0.06958561376075059,0.046129788897576234,0.014073494917904612,0.20224719101123592,4.384307750904589,0.010863525244812912,1.1956964618044466,0.8296451914098972
{'demoda.utfpr'},{'cadut_utfpr'},0.012509773260359656,0.06958561376075059,0.0109460516028147,0.875,12.57443820224719,0.010075551352484747,7.4433150899139955,0.9321343739395995
{'cadut_utfpr'},{'demoda.utfpr'},0.06958561376075059,0.012509773260359656,0.0109460516028147,0.15730337078651685,12.57443820224719,0.010075551352484747,1.1718217357310399,0.9893157262905161
{'design.utfpr2022.2'},{'cadut_utfpr'},0.014855355746677092,0.06958561376075059,0.014073494917904612,0.9473684210526315,13.614429331756355,0.013039775870637793,17.677873338545723,0.9405202821869488
{'cadut_utfpr'},{'design.utfpr2022.2'},0.06958561376075059,0.014855355746677092,0.014073494917904612,0.20224719101123592,13.614429331756353,0.013039775870637793,1.2348996244865595,0.995845004668534
{'design2022.1'},{'cadut_utfpr'},0.012509773260359656,0.06958561376075059,0.011727912431587178,0.9375,13.472612359550562,0.010857412181257225,14.886630179827991,0.937503299023489
{'cadut_utfpr'},{'design2022.1'},0.06958561376075059,0.012509773260359656,0.011727912431587178,0.16853932584269662,13.472612359550562,0.010857412181257225,1.1876571645922702,0.995014005602241
