antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
{'aaadec'},{'tutor.utfpr'},0.1235340109460516,0.026583268178264268,0.010164190774042221,0.08227848101265824,3.095122859270291,0.006880253031926698,1.0606885767436844,0.772318671515817
{'tutor.utfpr'},{'aaadec'},0.026583268178264268,0.1235340109460516,0.010164190774042221,0.3823529411764706,3.095122859270291,0.006880253031926698,1.4190401727540116,0.6953969725054063
{'avalancheutfpr'},{'tutor.utfpr'},0.1892103205629398,0.026583268178264268,0.011727912431587178,0.06198347107438017,2.3316723383568303,0.006698083737967199,1.0377394233518065,0.7044037287045967
{'tutor.utfpr'},{'avalancheutfpr'},0.026583268178264268,0.1892103205629398,0.011727912431587178,0.44117647058823534,2.3316723383568307,0.006698083737967199,1.4508867947821076,0.5867202141900938
{'cac.utfpr'},{'tutor.utfpr'},0.0906958561376075,0.026583268178264268,0.011727912431587178,0.12931034482758622,4.864350912778905,0.009316920165223883,1.1179835731813994,0.8736600745199197
{'tutor.utfpr'},{'cac.utfpr'},0.026583268178264268,0.0906958561376075,0.011727912431587178,0.44117647058823534,4.864350912778906,0.009316920165223883,1.627175836385334,0.8161178045515396
{'cafezineos'},{'tutor.utfpr'},0.04847537138389367,0.026583268178264268,0.011727912431587178,0.24193548387096772,9.101043643263756,0.010439278634048175,1.284081646232928,0.9354697343193646
{'tutor.utfpr'},{'cafezineos'},0.026583268178264268,0.04847537138389367,0.011727912431587178,0.44117647058823534,9.101043643263758,0.010439278634048175,1.7027282827867165,0.9144310575635877
{'curitiba_pmc'},{'tutor.utfpr'},0.31430805316653637,0.026583268178264268,0.01563721657544957,0.04975124378109452,1.8715247292947028,0.007281881307535388,1.0243809586186852,0.6791334093500568
{'tutor.utfpr'},{'curitiba_pmc'},0.026583268178264268,0.31430805316653637,0.01563721657544957,0.5882352941176471,1.8715247292947028,0.007281881307535388,1.665251870881269,0.47839357429718865
{'dceestadualutfpr'},{'tutor.utfpr'},0.04691164972634871,0.026583268178264268,0.0109460516028147,0.23333333333333334,8.777450980392157,0.009698986637454374,1.2696739980283511,0.9296847533106762
{'tutor.utfpr'},{'dceestadualutfpr'},0.026583268178264268,0.04691164972634871,0.0109460516028147,0.411764705882353,8.777450980392157,0.009698986637454374,1.6202501954652073,0.9102696500286861
{'tutor.utfpr'},{'dceutfpr.curitiba'},0.026583268178264268,0.14308053166536355,0.018764659890539485,0.7058823529411765,4.933461909353906,0.014961111746190494,2.913526192337764,0.8190763052208836
{'dceutfpr.curitiba'},{'tutor.utfpr'},0.14308053166536355,0.026583268178264268,0.018764659890539485,0.1311475409836066,4.933461909353907,0.014961111746190494,1.120347559266526,0.9304288321167885
{'extensaoct.utfpr'},{'tutor.utfpr'},0.0985144644253323,0.026583268178264268,0.014855355746677092,0.15079365079365079,5.67250233426704,0.012236519319420408,1.1462664318648477,0.9137262062354499
{'tutor.utfpr'},{'extensaoct.utfpr'},0.026583268178264268,0.0985144644253323,0.014855355746677092,0.5588235294117647,5.67250233426704,0.012236519319420408,2.0433672139692467,0.8462058761361234
{'graduacao_utfpr_curitiba'},{'tutor.utfpr'},0.13604378420641125,0.026583268178264268,0.01641907740422205,0.1206896551724138,4.540060851926978,0.012802589004677106,1.1070229499149151,0.9025210084033614
{'tutor.utfpr'},{'graduacao_utfpr_curitiba'},0.026583268178264268,0.13604378420641125,0.01641907740422205,0.6176470588235294,4.540060851926978,0.012802589004677106,2.259577795152463,0.8010327022375215
{'netflixbrasil'},{'tutor.utfpr'},0.2799061767005473,0.026583268178264268,0.010164190774042221,0.036312849162011177,1.3660039434768323,0.0027233698140589468,1.010096202875888,0.3720871961914308
{'tutor.utfpr'},{'netflixbrasil'},0.026583268178264268,0.2799061767005473,0.010164190774042221,0.3823529411764706,1.3660039434768323,0.0027233698140589468,1.1658661901038758,0.2752548656163115
{'tutor.utfpr'},{'nuape.ct'},0.026583268178264268,0.053166536356528536,0.010164190774042221,0.3823529411764706,7.191608996539793,0.008750850479967185,1.5329684649465727,0.8844609206054989
{'nuape.ct'},{'tutor.utfpr'},0.053166536356528536,0.026583268178264268,0.010164190774042221,0.1911764705882353,7.191608996539793,0.008750850479967185,1.2034970502523277,0.9092930191196087
{'tutor.utfpr'},{'petcoce_utfpr'},0.026583268178264268,0.03596559812353401,0.011727912431587178,0.44117647058823534,12.266624040920718,0.010771829291477596,1.7251141928315705,0.9435609103078983
{'petcoce_utfpr'},{'tutor.utfpr'},0.03596559812353401,0.026583268178264268,0.011727912431587178,0.32608695652173914,12.266624040920716,0.010771829291477596,1.444424827864511,0.9527439848607734
{'pos_utfpr_especializacao'},{'tutor.utfpr'},0.028146989835809225,0.026583268178264268,0.0109460516028147,0.3888888888888889,14.629084967320262,0.010197812623598503,1.592863742981022,0.958625445351109
{'tutor.utfpr'},{'pos_utfpr_especializacao'},0.026583268178264268,0.028146989835809225,0.0109460516028147,0.411764705882353,14.629084967320264,0.010197812623598503,1.6521501172791246,0.957085484796328
