antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
{'gabrieltiepermann'},{'coarqct.utfpr'},0.017982799061767005,0.0218921032056294,0.010164190774042221,0.5652173913043479,25.818322981366464,0.009770509481055923,2.249648162627053,0.9788706516413523
{'coarqct.utfpr'},{'gabrieltiepermann'},0.0218921032056294,0.017982799061767005,0.010164190774042221,0.4642857142857143,25.81832298136646,0.009770509481055923,1.8330987750847016,0.9827830043657382
